Chemical name	Distance (lower = more similar)
Phenanthren-9-yl trifluoromethanesulfonate	0.358974358974359
4-(4-Methylphenyl)but-3-yn-1-yl trifluoromethanesulfonate	0.358974358974359
Trifluoro-methanesulfonic acid cyclopent-1-enyl ester	0.358974358974359
Methanesulfonic acid, trifluoro-, [1,1'-biphenyl]-4-yl ester	0.358974358974359
Butyl Triflate	0.358974358974359
(4-Methylthiophenyl)methyl phenyl sulfonium triflate	0.358974358974359
pentafluorophenyl trifluoromethanesulfonate	0.358974358974359
Methyl 3-(trifluoromethylsulfonyloxy)crotonate	0.358974358974359
2-Naphthyl trifluoromethanesulfonate	0.358974358974359
Trimethylsilyl 1,1,2,2-tetrafluoro-2-(pentafluoroethoxy)ethane-1-sulfonate	0.358974358974359
4-Acetylphenyl triflate	0.358974358974359
Methyl 3-(trifluoromethylsulfonyloxy)but-2-enoate	0.358974358974359
2-Tolyl trifluoromethanesulfonate	0.358974358974359
naphthalen-1-yl 1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonate	0.358974358974359
(4-propan-2-ylphenyl) 1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonate	0.358974358974359
naphthalen-2-yl 1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonate	0.358974358974359
(2-methylphenyl) 1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonate	0.358974358974359
1-Naphthyl trifluoromethanesulfonate	0.358974358974359
alpha,alpha-Dibromo-4-xylenesulfonic acid	0.358974358974359
Methanesulfonic acid--but-3-yn-2-ol (1/1)	0.3611111111111111
Methanesulfonic acid--(2S)-but-3-yn-2-ol (1/1)	0.3611111111111111
2-(Trimethylsilyl)ethene-1-sulfonic acid	0.3611111111111111
2-(2,4,6-Trimethylphenyl)ethene-1-sulfonic acid	0.3611111111111111
3-Hydroxyprop-1-ene-1-sulfonic acid	0.3611111111111111
Sodium 2,3-dibromopropane-1-sulfonate	0.3611111111111111
(4-Ethylphenyl)methanesulfonic acid	0.3611111111111111
3-(1,1,1,2,3,3,3-Heptafluoropropane-2-sulfonyl)benzoic acid	0.3611111111111111
4-(1,1,1,2,3,3,3-Heptafluoropropane-2-sulfonyl)benzoic acid	0.3611111111111111
4-(1,1,2,2,3,3,3-Heptafluoropropane-1-sulfonyl)benzoic acid	0.3611111111111111
3-(1,1,2,2,3,3,3-Heptafluoropropane-1-sulfonyl)benzoic acid	0.3611111111111111
3-(Trifluoromethanesulfonyl)benzoic acid	0.3611111111111111
2,2-Bis(sulfomethyl)propane-1,3-disulfonic acid	0.3611111111111111
4-(Difluoromethanesulfonyl)benzoic acid	0.3611111111111111
4-Trifluoromethanesulfonyl-benzoic acid	0.3611111111111111
Ethanol, 2,2,2-trichloro-, methanesulfonate	0.3611111111111111
1,2-Ethanedisulfonic acid	0.3611111111111111
Methanedisulfonic acid	0.3611111111111111
1-Propanesulfonic acid	0.3611111111111111
Propan-2-yl trifluoromethanesulfinate	0.36363636363636365
[1-(Trifluoromethanesulfonyl)prop-1-en-1-yl]benzene	0.36363636363636365
3-(Trifluoromethanesulfonyl)cyclohex-1-ene	0.36363636363636365
PUBCHEM_71376807	0.36363636363636365
1,1'-[1-(Trifluoromethanesulfonyl)ethane-1,2-diyl]dibenzene	0.36363636363636365
1,1'-[2-(Trifluoromethanesulfonyl)propane-1,3-diyl]dibenzene	0.36363636363636365
PUBCHEM_71348694	0.36363636363636365
PUBCHEM_71346451	0.36363636363636365
PUBCHEM_71340477	0.36363636363636365
Lanthanum sulfate--water (2/3/9)	0.36363636363636365
Scandium sulfate--water (2/3/5)	0.36363636363636365
Thulium sulfate--water (2/3/8)	0.36363636363636365
Lanthanum sulfate--water (2/3/8)	0.36363636363636365
Cerium(3+) sulfate--water (2/3/5)	0.36363636363636365
Indium sulfate--water (2/3/5)	0.36363636363636365
PUBCHEM_57347225	0.36363636363636365
Holmium sulfate--water (2/3/8)	0.36363636363636365
PUBCHEM_57348705	0.36363636363636365
Erbium sulfate--water (2/3/8)	0.36363636363636365
Neodymium sulfate--water (2/3/8)	0.36363636363636365
Praseodymium sulfate--water (2/3/8)	0.36363636363636365
Europium(3+) sulfate--water (2/3/8)	0.36363636363636365
[Chloro(difluoro)methanesulfonyl]benzene	0.36363636363636365
1-[(Trifluoromethanesulfonyl)methyl]-3,5-bis(trifluoromethyl)benzene	0.36363636363636365
Vanadium(2+) sulfate--water (1/1/7)	0.36363636363636365
Magnesium sulfate--water (1/1/6)	0.36363636363636365
Magnesium sulfate--water (1/1/3)	0.36363636363636365
Palladium(2+) sulfate--water (1/1/2)	0.36363636363636365
1,1,6,6-Tetrabromo-1,6-bis(tribromomethanesulfonyl)hexane	0.36363636363636365
Dysprosium sulfate--water (2/3/8)	0.36363636363636365
Gadolinium sulfate--water (2/3/8)	0.36363636363636365
Terbium(3+) sulfate--water (2/3/8)	0.36363636363636365
1-[(Trifluoromethanesulfonyl)methyl]-4-(trifluoromethyl)benzene	0.36363636363636365
{[(Methanesulfonyl)peroxy]sulfonyl}methane	0.36363636363636365
[(Trifluoromethanesulfonyl)ethynyl]cyclohexane	0.36363636363636365
3-(Trifluoromethyl)benzene-1-sulfonyl fluoride	0.36363636363636365
2,2-Difluoropropane-1,3-disulfonyl difluoride	0.36363636363636365
1-Bromoethene-1-sulfonyl fluoride	0.36363636363636365
1-(1,1,2,2,3,3,4,4,4-Nonafluorobutane-1-sulfonyl)pent-1-yne	0.36363636363636365
methyl vinylsulfonate	0.36363636363636365
Benzene, [(difluoroiodomethyl)sulfonyl]-	0.36363636363636365
Methanesulfonothioic acid, trifluoro-, S-phenyl ester	0.36363636363636365
Cesium methanesulfonate	0.36363636363636365
1-fluoro-4-(trifluoromethylsulfonyl)benzene	0.36363636363636365
3,3,3-trifluoro-1-(phenylsulphonyl)prop-1-ene	0.36363636363636365
1-(difluoromethylsulfonyl)-4-methylbenzene	0.36363636363636365
1-methyl-4-(trifluoromethylsulfonyl)benzene	0.36363636363636365
NSC227857	0.36363636363636365
Bromo[di(methanesulfonyl)]methane	0.36363636363636365
Disilver tetrasodium tris(thiosulphate)	0.36363636363636365
Zinc sulfate, dihydrate	0.36363636363636365
Sodium sulfate [USP]	0.36363636363636365
Sulfuric acid, zirconium(4+) salt (2:1), tetrahydrate	0.36363636363636365
Sulfuric acid, yttrium(3+) salt (3:2), octahydrate	0.36363636363636365
Platinum (II) sulfate, tetrahydrate	0.36363636363636365
Rozenite (Fe(SO4).4H2O)	0.36363636363636365
Thiosulfuric acid (H2S2O3), Silver(1+) sodium salt (2:1:3)	0.36363636363636365
Sulfuric acid, scandium(3+) salt (3:2), octahydrate	0.36363636363636365
Ferric sulfate heptahydrate	0.36363636363636365
Methane, dichlorobis(methylsulfonyl)-	0.36363636363636365
Calcium tetrathionate	0.36363636363636365
Aluminum sulfate tetradecahydrate	0.36363636363636365
Chromous sulfate pentahydrate	0.36363636363636365
Chromium(III) sulfate, hexahydrate (2:3:6)	0.36363636363636365
Sulfuric acid, manganese(2+) salt (1:1), heptahydrate	0.36363636363636365
Iron(III) sulfate (2:3), hexahydrate	0.36363636363636365
Chromium sulfate octahydrate	0.36363636363636365
Magnesium thiosulfate hexahydrate	0.36363636363636365
1-Propyne-1-sulfonic acid, sodium salt	0.36363636363636365
Methanesulfonic acid, potassium salt	0.36363636363636365
Benzenesulfonyl fluoride	0.36363636363636365
Cyclohexanesulfonyl fluoride, undecafluoro-	0.36363636363636365
Copper hydroxide sulfate (Cu4(OH)?6(SO4)?)	0.36363636363636365
Zinc sulfate hexahydrate	0.36363636363636365
Calcium sulfate dihydrate	0.36363636363636365
Potassium tetrathionate	0.36363636363636365
Sodium thiosulfate, pentahydrate	0.36363636363636365
Iron(II) sulfate heptahydrate	0.36363636363636365
Magnesium sufate heptahydrate	0.36363636363636365
Nickel(II) sulfate heptahydrate	0.36363636363636365
Zinc sulfate heptahydrate	0.36363636363636365
Copper(II) sulfate, pentahydrate	0.36363636363636365
Sodium ethenesulfonate	0.36363636363636365
Beryllium sulfate tetrahydrate	0.36363636363636365
Nickel(II) sulfate hexahydrate	0.36363636363636365
Cadmium sulfate (1:1) hydrate (3:8)	0.36363636363636365
Cobalt sulfate heptahydrate	0.36363636363636365
4-Bromo-2-sulfobenzoic acid	0.36585365853658536
Methanesulfonic acid--3,3-difluoro-7-phenylhept-4-en-2-ol (1/1)	0.36585365853658536
Methanesulfonic acid--1,1-difluoro-2-methyl-6-phenylhex-3-en-1-ol (1/1)	0.36585365853658536
PUBCHEM_54610840	0.36585365853658536
3,5-Diiodopyridine-4-sulfonic acid	0.36585365853658536
3,5-Dibromopyridine-4-sulfonic acid	0.36585365853658536
3,5-Dichloropyridine-4-sulfonic acid	0.36585365853658536
PUBCHEM_24181112	0.36585365853658536
PUBCHEM_24181365	0.36585365853658536
3-Chloronaphthalene-2,6-disulfonic acid	0.36585365853658536
4-Chloro-2-sulfobenzoic acid	0.36585365853658536
6-chloropyridine-3-sulfonic Acid	0.36585365853658536
[Hydroxy(tosyloxy)iodo]benzene	0.36585365853658536
NSC294178	0.36585365853658536
2-Chloro-4-sulphobenzoic acid	0.36585365853658536
4-[3-(4-Formylphenyl)acryloyl]benzene-1-sulfonic acid	0.3684210526315789
(4-Chlorophenyl)(phenyl)iodanium hydrogen sulfate	0.3684210526315789
(Thiiran-2-yl)methanesulfonic acid	0.3684210526315789
Naphthalene-1-sulfonic acid--water (1/1)	0.3684210526315789
PUBCHEM_54605916	0.3684210526315789
3-(4-Sulfophenyl)prop-2-enoic acid	0.3684210526315789
Naphthalene-1,5-disulfonic acid--water (1/4)	0.3684210526315789
3,3,3-Trifluoropropyl methanesulfonate	0.3684210526315789
Potassium 4-iodobenzene-1-sulfonate	0.3684210526315789
Potassium 4-bromobenzene-1-sulfonate	0.3684210526315789
Potassium 4-chlorobenzene-1-sulfonate	0.3684210526315789
Bis(4-bromophenyl)iodanium hydrogen sulfate	0.3684210526315789
Sulfurochloridic acid--pyridine (1/1)	0.3684210526315789
3-Methoxy-3-oxoprop-1-ene-2-sulfonic acid	0.3684210526315789
Naphthalene-2-sulfonic acid--water (1/1)	0.3684210526315789
2-Methyl-4-(propan-2-yl)benzene-1-sulfonic acid	0.3684210526315789
[3,5-Bis(trifluoromethyl)phenyl]methyl methanesulfonate	0.3684210526315789
4,5-Dimethylbenzene-1,3-disulfonic acid	0.3684210526315789
3-Methylthiophene-2-sulfonic acid	0.3684210526315789
Pyrene-1-sulfonic acid--water (1/1)	0.3684210526315789
1-Hydroxypropane-1-sulfonic acid	0.3684210526315789
6,6'-Methylenedi(naphthalene-2-sulfonic acid)	0.3684210526315789
2-Methylbenzene-1-sulfonic acid--water (1/2)	0.3684210526315789
2-Methyl-5-(propan-2-yl)benzene-1-sulfonic acid	0.3684210526315789
2,4,6-triisopropylbenzenesulfonic acid	0.3684210526315789
1,3-Benzenedisulfonic acid, 4,6-dimethyl-	0.3684210526315789
HYDROXY-PYREN-1-YL-METHANESULFONIC ACID	0.3684210526315789
3-(trifluoromethyl)phenyl methanesulfonate	0.3684210526315789
Benzenesulfonic acid, 4-bromo-, methyl ester	0.3684210526315789
2-ethylbenzenesulfonic Acid	0.3684210526315789
Vinyl p-chlorobenzenesulphonate	0.3684210526315789
3-Pyridinesulfonic acid	0.3684210526315789
4-Bromo-1-butanesulfonic acid	0.3684210526315789
Benzenesulfonic acid, m-iodo-, sodium salt	0.3684210526315789
Methylnaphthalenesulphonic acid	0.3684210526315789
Diisopropylbenzenesulphonic acid	0.3684210526315789
Benzenesulfonic acid, p-iodo-, sodium salt	0.3684210526315789
Benzenesulfonic acid, p-chloro-, methyl ester	0.3684210526315789
2,2,2-Trifluoroethyl ester ethanesulfonic acid	0.3684210526315789
Benzenesulfonic acid, 4-bromo-, sodium salt	0.3684210526315789
2,3-Dimercapto-1-propanesulfonic acid	0.3684210526315789
Sulfosuccinic acid	0.3684210526315789
[4,4-Bis(trifluoromethanesulfonyl)buta-1,3-dien-1-yl]benzene	0.37142857142857144
2-[2-(1,1,2,2,3,3,4,4,5,5,6,6,6-Tridecafluorohexane-1-sulfonyl)ethenyl]furan	0.37142857142857144
[2,2-Bis(1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonyl)ethenyl]benzene	0.37142857142857144
